ID,Name,Sex,Age,Height,Weight,Team,NOC,Year,City,Sport,Medal
64613,Mria Kucserka (-Vg),F,20.0,171.0,58.0,Hungary,HUN,1972,Munich,Athletics,Bronze
97807,Lon Giotti Quaglia,M,32.0,173.0,,France,FRA,1928,,Ice Hockey,Gold
75408,Elicia Fayre Marshall,F,21.0,170.0,62.0,United States,USA,2000,,Synchronized Swimming,Bronze
130771,"Nicholas Colin ""Nicky"" Wilshire",M,18.0,178.0,71.0,Great Britain,GBR,1980,Moskva,Boxing,Gold
29407,Peter Donnelly,M,29.0,187.0,86.0,Great Britain,GBR,1980,Moskva,Judo,Gold
43386,Marcin Grzybowski,M,29.0,177.0,72.0,Poland,POL,2008,Beijing,Canoeing,Gold
86604,Peter Nin,M,23.0,191.0,91.0,Slovakia,SVK,2000,Sydney,Water Polo,Gold
114521,Wolfgang Staudinger,M,20.0,180.0,78.0,West Germany-2,FRG,1984,Sarajevo,Luge,Bronze
32245,"Jonathan Paul ""Jon"" Eley",M,29.0,186.0,75.0,Great Britain,GBR,2014,Sochi,Short Track Speed Skating,Bronze
1429,Pascal Aho,M,,,,Benin,BEN,1980,Moskva,Athletics,Silver
90870,Jeremy James Palmer-Tomkinson,M,36.0,182.0,80.0,Great Britain-2,GBR,1980,Lake Placid,Luge,Gold
94285,Barbara Petzold (-Beyer),F,24.0,157.0,48.0,East Germany,GDR,1980,Lake Placid,Cross Country Skiing,Gold
104645,Lucas Vincius Yokoo Salatta,M,17.0,176.0,75.0,Brazil,BRA,2004,Athina,Swimming,Bronze
69154,Nigel Levine,M,23.0,176.0,72.0,Great Britain,GBR,2012,London,Athletics,Gold
8244,Luigi Bartesaghi,M,27.0,165.0,60.0,Canada,CAN,1960,Roma,Cycling,Silver
86585,Edward E. Nixson,M,,,,Great Britain,GBR,1908,London,Wrestling,Silver
53602,Karel Jane,M,34.0,,,Yugoslavia,YUG,1948,London,Gymnastics,Gold
39568,Rowland David George,M,27.0,,,Great Britain,GBR,1932,Los Angeles,Rowing,Silver
70477,Karel Lismont,M,35.0,168.0,62.0,Belgium,BEL,1984,Los Angeles,Athletics,Gold
73132,Michelle A. MacPherson (-Hojnacki),F,18.0,163.0,50.0,Canada,CAN,1984,Los Angeles,Swimming,Gold
132527,Yang Mu-Sin,M,22.0,163.0,62.0,South Korea,KOR,1964,Tokyo,Weightlifting,Gold
100110,Ximena Restrepo Gaviria,F,19.0,175.0,58.0,Colombia,COL,1988,Seoul,Athletics,Bronze
8258,Thomas Barth,M,20.0,174.0,72.0,East Germany,GDR,1980,,Cycling,Bronze
128657,Xiao-Ming Wang-Drchou,F,33.0,157.0,50.0,France,FRA,1996,Atlanta,Table Tennis,Bronze
93557,Aurlie Perrillat-Collomb Storti,F,21.0,178.0,58.0,France,FRA,2002,Salt Lake City,Cross Country Skiing,Bronze
49621,Evander Holyfield,M,21.0,185.0,81.0,United States,USA,1984,,Boxing,Bronze
114265,Wolfgang Stampfer,M,37.0,191.0,98.0,Austria,AUT,2010,,Bobsleigh,Silver
34832,Joaqun Fernndez Corredor,M,17.0,188.0,83.0,Spain,ESP,1988,Seoul,Swimming,Silver
21178,Latitia Choux,F,20.0,170.0,55.0,France,FRA,2000,Sydney,Swimming,Gold
73086,Cyril Winthrop Mackworth-Praed,M,32.0,,,Great Britain,GBR,1924,Paris,Shooting,Bronze
64787,Nikolay Yulyevich Kuksenkov,M,27.0,172.0,65.0,Russia,RUS,2016,,Gymnastics,Silver
6708,Svetlana Mikhaylovna Badulina (-Safronova),F,19.0,,,Soviet Union,URS,1980,,Volleyball,Bronze
117667,Tomasz ukasz Szymkowiak,M,25.0,176.0,58.0,Poland,POL,2008,Beijing,Athletics,Silver
6594,"Stephen James ""Steve"" Backley",M,23.0,195.0,102.0,Great Britain,GBR,1992,Barcelona,Athletics,Silver
51850,Ilian Georgiev Iliev,M,25.0,175.0,65.0,Bulgaria,BUL,1992,Barcelona,Equestrianism,Gold
92611,Carl Julius Pedersen,M,28.0,,,Denmark,DEN,1912,Stockholm,Gymnastics,Bronze
74002,Roberto Jos Maldonado,M,36.0,178.0,80.0,Puerto Rico,PUR,1972,Munich,Fencing,Gold
63897,Lucyna Krawcewicz,F,30.0,165.0,65.0,Poland,POL,1968,Mexico City,Athletics,Bronze
6490,Jaroslav Babuiak,M,25.0,178.0,84.0,Slovakia,SVK,2010,Vancouver,Alpine Skiing,Gold
111989,Anastasiya Aleksandrovna Slonova,F,22.0,162.0,55.0,Kazakhstan,KAZ,2014,Sochi,Cross Country Skiing,Silver
507,Attila brahm,M,25.0,192.0,88.0,Hungary,HUN,1992,Barcelona,Canoeing,Silver
35105,"Allan Dean ""Al"" Feuerbach",M,24.0,186.0,120.0,United States,USA,1972,Munich,Athletics,Gold
128468,Wang Hui,F,28.0,165.0,57.0,China,CHN,2012,London,Judo,Silver
74726,Flavio Marazzi,M,22.0,191.0,100.0,Switzerland,SUI,2000,Sydney,Sailing,Silver
40477,Ilia Giorgadze,M,26.0,168.0,70.0,Georgia,GEO,2004,Athina,Gymnastics,Silver
35171,"Jacques Poindexter ""Jake"" Fiechter",M,22.0,194.0,93.0,United States,USA,1968,Mexico City,Rowing,Gold
57889,rka Kaprkov,F,33.0,186.0,70.0,Czech Republic,CZE,2004,Athina,Athletics,Silver
129522,Joseph Algernon Wells,M,26.0,,,Great Britain,GBR,1912,Stockholm,Athletics,Bronze
120844,Rait Tolun,M,27.0,,,Turkey,TUR,1948,Sankt Moritz,Alpine Skiing,Bronze
39773,Juris rmanis,M,20.0,186.0,79.0,Latvia,LAT,1998,Nagano,Cross Country Skiing,Gold
20847,George Alpin Chisholm,M,24.0,181.0,65.0,United States,USA,1912,Stockholm,Athletics,Silver
95868,Claudia Mara Poll Ahrens,F,23.0,191.0,76.0,Costa Rica,CRC,1996,,Swimming,Gold
125369,Joana Sofia Barbosa Vasconcelos,F,21.0,169.0,65.0,Portugal,POR,2012,London,Canoeing,Silver
62462,Rudolf Knig,M,30.0,183.0,80.0,Austria,AUT,1988,Calgary,Ice Hockey,Gold
81844,Martina Moravcov,F,20.0,172.0,60.0,Slovakia,SVK,1996,Atlanta,Swimming,Gold
103636,Ernestine Jean Russell-Carter (-Weaver),F,18.0,153.0,52.0,Canada,CAN,1956,,Gymnastics,Gold
56622,Karoline Kfer (-Steringer),F,25.0,165.0,60.0,Austria,AUT,1980,Moskva,Athletics,Bronze
23011,Juan Antonio Corbaln Alfocea,M,29.0,182.0,84.0,Spain,ESP,1984,Los Angeles,Basketball,Gold
80107,Gor Minasyan,M,21.0,180.0,140.0,Armenia,ARM,2016,Rio de Janeiro,Weightlifting,Bronze
31975,Taha Youssef El-Gamal Ali,M,25.0,,,Egypt,EGY,1948,,Swimming,Gold
18860,Nicola Cassio,M,23.0,187.0,75.0,Italy,ITA,2008,Beijing,Swimming,Bronze
124620,"Wilhelmina Catharina Maria Martina ""Wilma"" van Gool-van den Berg",F,25.0,165.0,59.0,Netherlands,NED,1972,Munich,Athletics,Gold
31130,Beata Grayna Dziadura,F,27.0,170.0,64.0,Poland,POL,1980,Moskva,Rowing,Gold
67250,Henrik Robert Lavonius,M,37.0,,,Finland,FIN,1952,Helsinki,Equestrianism,Gold
77640,Alan Lionel McIntyre,M,19.0,167.0,75.0,New Zealand,NZL,1968,Mexico City,Hockey,Bronze
27211,Steve Delaup,M,19.0,170.0,58.0,France,FRA,1992,,Ski Jumping,Gold
96688,Enrico Pozzo,M,31.0,169.0,70.0,Italy,ITA,2012,London,Gymnastics,Gold
42716,Johann Grgoire,M,29.0,180.0,82.0,France,FRA,2002,Salt Lake City,Freestyle Skiing,Silver
69485,Li Shaotang,M,22.0,,,China,CHN,1936,Berlin,Basketball,Bronze
15222,Mariana Nery Brochado,F,19.0,174.0,62.0,Brazil,BRA,2004,Athina,Swimming,Bronze
75055,Luca Marin,M,26.0,187.0,82.0,Italy,ITA,2012,London,Swimming,Gold
92326,Anna Anatolyevna Pavlova,F,20.0,152.0,43.0,Russia,RUS,2008,Beijing,Gymnastics,Silver
127095,Frantiek Vohryzek,M,29.0,,,Czechoslovakia,TCH,1936,,Fencing,Bronze
116370,Lara Javaise Sullivan,F,26.0,167.0,61.0,Australia,AUS,1996,Atlanta,Judo,Gold
58861,"Marcus Anthony ""Mark"" Kerry",M,20.0,182.0,81.0,Australia,AUS,1980,Moskva,Swimming,Bronze
41129,"Janet Elizabeth ""Jane"" Goldman",F,19.0,170.0,58.0,United States,USA,1984,Sarajevo,Speed Skating,Silver
73934,Ivan Maksymov,M,31.0,174.0,76.0,Ukraine,UKR,1994,,Biathlon,Silver
87327,Miguel Silveira Viana Marques Nunes,M,24.0,180.0,72.0,Portugal,POR,2000,Sydney,Sailing,Silver
27871,Ana Carolina Destfano,F,15.0,,,Argentina,ARG,1996,Atlanta,Gymnastics,Silver
130202,Erich Wied,M,29.0,,,Germany,GER,1952,Helsinki,Gymnastics,Bronze
920,Ibrahim Mohamed Aden Gedi,M,23.0,178.0,75.0,Somalia,SOM,1996,Atlanta,Athletics,Gold
15047,Ilmrs Bricis,M,27.0,181.0,72.0,Latvia,LAT,1998,Nagano,Biathlon,Silver
5579,Jeanne Chesley Ashworth (-Walker-),F,29.0,157.0,57.0,United States,USA,1968,Grenoble,Speed Skating,Bronze
8729,Grgory Benot Baug,M,23.0,181.0,100.0,France,FRA,2008,Beijing,Cycling,Bronze
97660,Oleksandr Volodymyrovych Putsko,M,28.0,172.0,70.0,Ukraine,UKR,2010,Vancouver,Cross Country Skiing,Silver
55084,Finn Gustav Johannesson,M,24.0,176.0,67.0,Sweden,SWE,1968,Mexico City,Gymnastics,Gold
8769,Matthias Andreas Baumann,M,25.0,176.0,69.0,West Germany,FRG,1988,Seoul,Equestrianism,Gold
21459,Ivan Chureshki,M,27.0,,,Bulgaria,BUL,1936,Berlin,Gymnastics,Gold
94406,"Michael Fred Phelps, II",M,19.0,193.0,91.0,United States,USA,2004,Athina,Swimming,Gold
92790,Ahmet Peker,M,26.0,160.0,55.0,Turkey,TUR,2012,London,Wrestling,Bronze
14716,"Reindert Johannes ""Jan"" Brasser",M,23.0,204.0,90.0,Netherlands,NED,1936,Berlin,Athletics,Bronze
95104,Constana Pipot-Burcic,F,33.0,174.0,64.0,Romania,ROU,2004,Athina,Rowing,Bronze
62088,Vin Anselmi Kokkinen,M,28.0,172.0,81.5,Finland,FIN,1928,Amsterdam,Wrestling,Silver
92428,tienne Marcel Payot,M,35.0,,,France-2,FRA,1936,Garmisch-Partenkirchen,Bobsleigh,Bronze
44992,Anthony Hall,M,26.0,190.0,102.0,United States,USA,1976,Montreal,Athletics,Silver
41654,Toms Pedro Gonzlez Barrios,M,21.0,178.0,75.0,Cuba,CUB,1980,Moskva,Athletics,Bronze
50793,Bret Richard Hudson,M,22.0,160.0,62.0,Australia,AUS,1996,Atlanta,Gymnastics,Silver
135079,Irek Khaydarovich Zinnurov,M,31.0,187.0,84.0,Russia,RUS,2000,Sydney,Water Polo,Silver
92103,Alan Patterson,M,26.0,,,Great Britain,GBR,1912,Stockholm,Athletics,Silver
63012,Pekka Juhani Koskela,M,23.0,188.0,88.0,Finland,FIN,2006,Torino,Speed Skating,Bronze
56203,Didrik Bastian Wikestad Juell,M,23.0,180.0,,Norway,NOR,2014,Sochi,Freestyle Skiing,Bronze
8952,Maryna Viktorivna Bazanova,F,25.0,168.0,70.0,Soviet Union,URS,1988,Seoul,Handball,Bronze
24943,Isabella Dal Balcon,F,28.0,165.0,60.0,Italy,ITA,2006,Torino,Snowboarding,Gold
113415,Hermate Souffrant,M,24.0,,,Haiti,HAI,1992,,Judo,Bronze
27364,"John Henry Dellert, Jr.",M,19.0,,,United States,USA,1904,St. Louis,Gymnastics,Gold
2710,Sadegh Ali Akbarzadeh Khoi,M,32.0,163.0,54.0,Iran,IRI,1964,Tokyo,Boxing,Bronze
81502,"Ernesto C. Montemayor Rodrguez, Jr.",M,32.0,165.0,70.0,Mexico,MEX,1960,Roma,Shooting,Gold
124654,Hans van Helden,M,35.0,180.0,75.0,France,FRA,1984,Sarajevo,Speed Skating,Gold
37489,Kenji Fujimitsu,M,30.0,182.0,69.0,Japan,JPN,2016,Rio de Janeiro,Athletics,Bronze
17230,Axel Vilhelm Teodor Cadier,M,29.0,,,Sweden,SWE,1936,Berlin,Wrestling,Gold
86273,Vera Nikoli (-asi),F,23.0,168.0,57.0,Yugoslavia,YUG,1972,Munich,Athletics,Gold
23553,"Gerald ""George"" Covey",M,,,,Canada,CAN,1948,London,Canoeing,Silver
5761,Nikolay Kalinkov Atanasov,M,28.0,,,Bulgaria,BUL,1952,Helsinki,Gymnastics,Gold
35812,Graham Fletcher,M,25.0,180.0,73.0,Great Britain,GBR,1976,Montreal,Equestrianism,Silver
83099,Karl-Heinz Mller,M,23.0,191.0,79.0,Austria,AUT,1972,Munich,Fencing,Bronze
124362,Marcel Van Der Goten,M,,,72.0,Belgium,BEL,1924,Paris,Weightlifting,Bronze
82430,Walter Minger,M,23.0,165.0,59.0,West Germany,FRG,1972,Munich,Gymnastics,Silver
89902,sten stensen,M,41.0,,,Norway,NOR,1920,Antwerpen,Shooting,Silver
132391,Nobue Yamazaki,F,25.0,154.0,45.0,Japan,JPN,1976,Montreal,Gymnastics,Bronze
11084,Peter Betz,M,22.0,,,Germany,GER,1952,Helsinki,Rowing,Gold
7177,Ledys Frank Balceiro Pajn,M,29.0,178.0,78.0,Cuba,CUB,2004,Athina,Canoeing,Gold
135395,"Wilhelmus Gerardus ""Wilco"" Zuijderwijk",M,30.0,191.0,90.0,Netherlands,NED,2000,Sydney,Cycling,Bronze
14453,Oddvar Br,M,28.0,183.0,73.0,Norway,NOR,1980,Lake Placid,Cross Country Skiing,Bronze
10455,Lars Berger,M,30.0,189.0,76.0,Norway,NOR,2010,Vancouver,Cross Country Skiing,Bronze
13976,Marie-Pierre Boudreau-Gagnon,F,25.0,165.0,55.0,Canada,CAN,2008,Beijing,Synchronized Swimming,Bronze
126536,Salvador Antonio Vilanova,M,19.0,176.0,68.0,El Salvador,ESA,1972,Munich,Swimming,Silver
6790,Mihai Florin Bagiu,M,25.0,,,United States,USA,1996,,Gymnastics,Bronze
70303,Ling Jie,F,17.0,150.0,37.0,China,CHN,2000,Sydney,Gymnastics,Silver
67537,"Franois ""Franck"" Le Normand",M,20.0,,,France,FRA,1952,Helsinki,Cycling,Silver
104694,Mahmoud Hassan Saleh,M,22.0,,,Egypt,EGY,1984,,Football,Gold
134202,Branko Zebec,M,23.0,,,Yugoslavia,YUG,1952,Helsinki,Football,Bronze
96345,Luisa Fernanda Portocarrero Daz,F,15.0,,,Guatemala,GUA,1992,Barcelona,Gymnastics,Gold
21170,Jean-Marc Chouinard,M,32.0,187.0,82.0,Canada,CAN,1996,Atlanta,Fencing,Bronze
112009,Jan lusarczyk,M,44.0,,,Poland,POL,1948,London,Art Competitions,Gold
59980,Kim Hyeon-Seong,M,22.0,186.0,77.0,South Korea,KOR,2012,London,Football,Bronze
53830,Carl Johan Erik Jansson,M,19.0,,,Sweden,SWE,1912,Stockholm,Diving,Gold
23908,Jean Leopold Cronstedt,M,27.0,180.0,70.0,Sweden,SWE,1960,Roma,Gymnastics,Bronze
35747,Alfred Edward Flaxman,M,28.0,,,Great Britain,GBR,1908,London,Athletics,Silver
128539,Wang Nan,F,25.0,166.0,60.0,China,CHN,2004,Athina,Table Tennis,Silver
125496,Fernand Vast,M,19.0,,,France,FRA,1906,Athina,Cycling,Gold
18695,Jos de Jess Carvalho,M,19.0,187.0,81.0,Portugal,POR,1972,Munich,Athletics,Gold
27932,"Michael Alan ""Mike"" Devecka",M,28.0,173.0,67.0,United States,USA,1976,Innsbruck,Nordic Combined,Gold
34943,Giancarlo Ferrari,M,29.0,166.0,70.0,Italy,ITA,1972,Munich,Archery,Silver
46429,Kayoko Hashiguchi-Saka,F,28.0,158.0,52.0,Japan,JPN,1972,,Gymnastics,Silver
8095,Frederick Whitfield Barrett,M,48.0,,,Great Britain,GBR,1924,Paris,Polo,Bronze
94505,Taylor Phinney,M,22.0,196.0,81.0,United States,USA,2012,London,Cycling,Bronze
37216,Ugo Frigerio,M,18.0,171.0,55.0,Italy,ITA,1920,Antwerpen,Athletics,Silver
6458,Yevgeny Makarovich Babich,M,35.0,170.0,73.0,Soviet Union,URS,1956,,Ice Hockey,Gold
33143,Juan Escutia,M,,,,Mexico,MEX,1924,Paris,Athletics,Gold
101609,Cristiano Rodeghiero,M,32.0,,,Italy,ITA,1948,Sankt Moritz,Cross Country Skiing,Silver
49758,Aarne Vin Edward Honkavaara,M,27.0,184.0,81.0,Finland,FIN,1952,Oslo,Ice Hockey,Bronze
100215,Diego Antonio Reyes Rosales,M,19.0,190.0,66.0,Mexico,MEX,2012,London,Football,Bronze
58421,Jules Keignaert,M,20.0,,,France,FRA,1928,Amsterdam,Water Polo,Silver
42251,"Edward ""Ed"" Graff",M,26.0,173.0,,United States,USA,1924,,Rugby,Silver
36915,Marcel Gaston Charles Frbourg,M,14.0,,,Socit Nautique de la Basse Seine-2,FRA,1906,Athina,Rowing,Silver
89722,Emmanuel Osei Kuffour,M,20.0,182.0,78.0,Ghana,GHA,1996,Atlanta,Football,Silver
3360,Klaus Ambrosch,M,27.0,187.0,85.0,Austria,AUT,2000,Sydney,Athletics,Silver
97998,Rasmus Nicolai Quist Hansen,M,32.0,173.0,72.0,Denmark,DEN,2012,London,Rowing,Bronze
111113,Mukhtiar Singh,M,29.0,171.0,82.0,India,IND,1972,Munich,Wrestling,Gold
60969,Suguru Kiyokawa,M,27.0,180.0,86.0,Japan,JPN,2006,Torino,Bobsleigh,Bronze
71278,Loong Whey Pyu,M,23.0,168.0,62.0,Malaysia,MAS,1968,Mexico City,Hockey,Bronze
67710,Pierre Leclerc,M,22.0,,,Canada,CAN,1976,Montreal,Gymnastics,Silver
49344,Virginia Helen Antoinette Holgate-Leng (-Elliott),F,29.0,165.0,60.0,Great Britain,GBR,1984,Los Angeles,Equestrianism,Silver
34198,Ekkehard Fasser,M,35.0,184.0,100.0,Switzerland-1,SUI,1988,,Bobsleigh,Gold
39314,Wadysaw Franciszek Gdek,M,32.0,,,Poland,POL,1952,Helsinki,Football,Silver
38314,Gang Geon-Uk,M,29.0,173.0,69.0,South Korea,KOR,2000,Sydney,Hockey,Bronze
56205,"Cornelis Theophillus Jacobus ""Cees"" Juffermans",M,24.0,182.0,65.0,Netherlands,NED,2006,Torino,Short Track Speed Skating,Gold
58607,Weston Seth Kelsey,M,22.0,193.0,98.0,United States,USA,2004,Athina,Fencing,Silver
21357,Julie Wu Chu,F,23.0,173.0,67.0,United States,USA,2006,Torino,Ice Hockey,Gold
88452,Edith Erna Oker,F,23.0,168.0,56.0,West Germany,FRG,1984,Los Angeles,Athletics,Gold
4517,Salvatore Antibo,M,22.0,170.0,52.0,Italy,ITA,1984,Los Angeles,Athletics,Bronze
49878,Carlos Hora,M,43.0,172.0,75.0,Peru,PER,1988,Seoul,Shooting,Bronze
31659,Andrea Ehrig-Schne-Mitscherlich,F,23.0,165.0,58.0,East Germany,GDR,1984,Sarajevo,Speed Skating,Bronze
44557,Hocine Haciane Constantin,M,18.0,171.0,68.0,Andorra,AND,2004,Athina,Swimming,Bronze
11260,Pietro Bianchi,M,29.0,,,Italy,ITA,1912,,Gymnastics,Gold
67492,Gabriel Charles Jean Le Bret,M,27.0,,,Crabe II-12,FRA,1900,Paris,Sailing,Gold
132854,Yeo Hong-Cheol,M,25.0,165.0,64.0,South Korea,KOR,1996,Atlanta,Gymnastics,Silver
133351,Yu Og-Yeol,M,19.0,155.0,57.0,South Korea,KOR,1992,Barcelona,Gymnastics,Silver
4273,Jos Manuel Angel,M,20.0,,,El Salvador,ESA,1968,,Football,Bronze
55797,Emmanuel Jonnier,M,30.0,175.0,65.0,France,FRA,2006,Torino,Cross Country Skiing,Bronze
18768,Alfonso Casasempere Silvestre,M,26.0,,,Chile,CHI,1936,Berlin,Swimming,Bronze
4584,Diana Ivanovna Antonova,F,19.0,168.0,50.0,Russia,RUS,2012,London,Water Polo,Gold
117881,Andrs Takcs,M,35.0,173.0,65.0,Hungary,HUN,1980,Moskva,Cycling,Bronze
119949,Richard Thompson,M,23.0,188.0,80.0,Trinidad and Tobago,TTO,2008,Beijing,Athletics,Bronze
123000,Wyomia Tyus (-Simburg),F,19.0,172.0,61.0,United States,USA,1964,Tokyo,Athletics,Gold
31084,Gustaf Peder Wilhelm Dyrssen,M,36.0,,,Sweden,SWE,1928,Amsterdam,Fencing,Gold
107057,Thomas Schmid,M,29.0,186.0,92.0,West Germany,FRG,1988,Seoul,Sailing,Silver
122410,Yury Filaretovich Tsuranov,M,32.0,173.0,68.0,Soviet Union,URS,1968,Mexico City,Shooting,Gold
24554,Edward Czernik,M,24.0,181.0,82.0,Poland,POL,1964,Tokyo,Athletics,Gold
99889,Ins Remersaro Coronel,F,23.0,167.0,55.0,Uruguay,URU,2016,Rio de Janeiro,Swimming,Gold
37197,Leopold Friedrich,M,26.0,,82.0,Austria,AUT,1924,Paris,Weightlifting,Gold
96932,Karel Pibyl,M,24.0,,68.0,Czechoslovakia,TCH,1924,Paris,Athletics,Gold
121190,Anders Lennart Trnkvist,M,31.0,,,Sweden,SWE,1952,Oslo,Cross Country Skiing,Gold
15795,Gustaf Otto Brunkman,M,23.0,,,Roddklubben af 1912-2,SWE,1912,Stockholm,Rowing,Bronze
14957,Veronica Brenner,F,23.0,171.0,61.0,Canada,CAN,1998,,Freestyle Skiing,Silver
130957,Elsie Windes,F,23.0,178.0,70.0,United States,USA,2008,Beijing,Water Polo,Bronze
15342,Jerzy Leon Broniec,M,24.0,187.0,82.0,Poland,POL,1968,Mexico City,Rowing,Silver
94018,Costel Petrariu,M,29.0,183.0,86.0,Romania-1,ROU,1988,Calgary,Bobsleigh,Bronze
135072,Anna Katrina Zinkeisen (-Heseltine),F,46.0,,,Great Britain,GBR,1948,London,Art Competitions,Silver
122879,Herman Emil Teodor Tuvesson,M,33.0,,,Sweden,SWE,1936,Berlin,Wrestling,Silver
34661,Daniel Adolfo Feraud,M,18.0,190.0,84.0,Argentina,ARG,1972,Munich,Fencing,Silver
123381,Nicole Uphoff-Becker (-Selke),F,25.0,173.0,60.0,Germany,GER,1992,,Equestrianism,Silver
15275,Zbigniew Marcin Brdka,M,29.0,183.0,85.0,Poland,POL,2014,Sochi,Speed Skating,Bronze
22858,Myrtle Alice Cook (-McGowan),F,26.0,168.0,55.0,Canada,CAN,1928,Amsterdam,Athletics,Bronze
91754,Mary Theresa Clare Parr (-Barnwell),F,22.0,176.0,55.0,Ireland,IRL,1984,Los Angeles,Athletics,Gold
111548,Robert Emanuel Sjursen (-Rafto),M,21.0,,,Norway,NOR,1912,Stockholm,Gymnastics,Silver
42128,"Ronald Charles ""Ron"" Gower",M,23.0,,,Australia,AUS,1952,,Boxing,Silver
4833,Jos Roberto Diiz Aranha,M,17.0,191.0,82.0,Brazil,BRA,1968,Mexico City,Swimming,Silver
32876,Igor Erharti,M,20.0,200.0,84.0,Serbia and Montenegro,SCG,2004,Athina,Swimming,Gold
44318,Gwak Yun-Gi,M,20.0,164.0,57.0,South Korea,KOR,2010,Vancouver,Short Track Speed Skating,Bronze
67678,Vincent Lecavalier,M,25.0,193.0,94.0,Canada,CAN,2006,Torino,Ice Hockey,Gold
107577,Bjarne William Schren,M,29.0,,,Norway-2,NOR,1948,Sankt Moritz,Bobsleigh,Silver
83312,Alfred James Munnings,M,69.0,,,Great Britain,GBR,1948,,Art Competitions,Gold
53773,"Katharine ""Kati"" Jansen",F,22.0,,,Germany,GER,1956,Melbourne,Swimming,Silver
101704,Alfonso Rodrguez de Sadia Lombardero,M,18.0,174.0,65.0,Spain,ESP,1984,Los Angeles,Gymnastics,Gold
10213,Laurence Bensimon,F,21.0,175.0,55.0,France,FRA,1984,Los Angeles,Swimming,Silver
101704,Alfonso Rodrguez de Sadia Lombardero,M,26.0,174.0,65.0,Spain,ESP,1992,Barcelona,Gymnastics,Bronze
21386,Aleksandra Georgiyevna Chudina,F,28.0,188.0,73.0,Soviet Union,URS,1952,Helsinki,Athletics,Bronze
86351,Olav Nilsen,M,26.0,,,Norway,NOR,1928,Amsterdam,Boxing,Silver
80754,Dominique Helena Moceanu (-Canales),F,14.0,139.0,34.0,United States,USA,1996,Atlanta,Gymnastics,Silver
117863,Masaji Tajima,M,23.0,171.0,58.0,Japan,JPN,1952,Helsinki,Athletics,Silver
77371,"Donald Dinnie ""Don"" McCorkindale",M,23.0,185.0,79.0,South Africa,RSA,1928,Amsterdam,Boxing,Silver
109936,Irina Shlemova,F,24.0,170.0,58.0,Uzbekistan,UZB,2008,Beijing,Swimming,Bronze
129400,Fritz Weinzinger,M,21.0,,,Austria,AUT,1912,Stockholm,Athletics,Gold
15252,Nejc Brodar,M,23.0,180.0,70.0,Slovenia,SLO,2006,Torino,Cross Country Skiing,Bronze
50949,Heikki Veli Hulkkonen,M,25.0,184.0,70.0,Finland,FIN,1980,Moskva,Fencing,Gold
8789,Frank Baumgartl,M,21.0,176.0,61.0,East Germany,GDR,1976,Montreal,Athletics,Gold
96181,Lyubomir Svetoslavov Popov,M,26.0,184.0,81.0,Bulgaria,BUL,1994,Lillehammer,Alpine Skiing,Silver
649,Fernando Acevedo Portugues,M,22.0,175.0,65.0,Peru,PER,1968,Mexico City,Athletics,Silver
81215,Henri Julien Mollin,M,21.0,181.0,75.0,Belgium,BEL,1980,Lake Placid,Alpine Skiing,Bronze
22108,Cyril Hillyard Coaffee,M,23.0,,,Canada,CAN,1920,Antwerpen,Athletics,Bronze
33049,Lajos Ers,M,24.0,186.0,81.0,Hungary,HUN,1988,Seoul,Boxing,Silver
109493,David Bernard Sheldon,M,37.0,182.0,85.0,Italy,ITA,2000,Sydney,Baseball,Gold
74313,Raffaele Mancino,M,30.0,174.0,90.0,Italy,ITA,1996,Atlanta,Weightlifting,Silver
65124,Vyacheslav Sedrakovich Kurginyan,M,19.0,170.0,65.0,Russia,RUS,2006,,Short Track Speed Skating,Gold
84448,Eric John Namesnik,M,25.0,185.0,78.0,United States,USA,1996,Atlanta,Swimming,Bronze
35565,Mardy Simpson Fish,M,22.0,187.0,81.0,United States,USA,2004,Athina,Tennis,Gold
49188,Helmut Hofmann,M,26.0,,,Saar,SAA,1952,Helsinki,Boxing,Gold
97312,"Adeline Margaret ""Addie"" Pryor (-Raeburn)",F,26.0,,,Great Britain,GBR,1956,Cortina d'Ampezzo,Alpine Skiing,Silver
40051,Hatem Ghoula,M,35.0,179.0,68.0,Tunisia,TUN,2008,Beijing,Athletics,Gold
116084,Sergio Casimiro Surez Aime,M,18.0,178.0,75.0,Cuba,CUB,1980,Moskva,Gymnastics,Bronze
39343,Dieter Gehmacher,M,26.0,,,Austria-1,AUT,1976,Innsbruck,Bobsleigh,Gold
46793,Harry Maitland Hay,M,,178.0,,Australia,AUS,1920,Antwerpen,Swimming,Bronze
109181,Aleksandr Leonidovich Shalak,M,22.0,184.0,72.0,Belarus,BLR,2002,Salt Lake City,Cross Country Skiing,Bronze
59322,Irina Khmelevskaya-Samoylova,F,20.0,167.0,66.0,Soviet Union,URS,1988,Seoul,Canoeing,Silver
24860,Dan Anders Hkan Dahlby,M,42.0,185.0,95.0,Sweden,SWE,2008,Beijing,Shooting,Gold
17742,"Richard ""Richie"" Campbell",M,20.0,193.0,99.0,Australia,AUS,2008,Beijing,Water Polo,Bronze
67782,Lee Beom-Yeong,M,23.0,199.0,94.0,South Korea,KOR,2012,London,Football,Silver
9649,Martin Neil Bell,M,23.0,180.0,82.0,Great Britain,GBR,1988,Calgary,Alpine Skiing,Silver
